RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
395082,699,"Selinsgrove, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122269,122460,122909,123134,123376,123629,124411,125252,126208,127234,127717,128344,128733,129813,129792,130731,131756,132878,132961,132580,132353,131969,132355,132599,133050,132689,133263,133439,133379,132902,132926,133504,133579,133546,133324,132964,132756,132213,131904,131314,130727,130564,130254,130009,129565,129508,129689,129832,129844,129930,129879,129566,129376,128898,128639,128127,128268,128270,128230,127992,127914,127795,127769,127861,128078,128259,128463,128647,128898,128904,128876,128710,128692,128784,128962,129126,129147,129245,129379,129734,129626,129801,129896,130569,130883,131325,131330,131432,131593,132160,132713,133170,133690,134238,134833,135096,135545,135781,136916,138027,139075,139516,139720,139960,140074,140295,140791,141239,141690,142141,142343,142615,142854,143206,143595,144175,145098,145746,146061,146764,147654,148638,149188,149702,150385,151039,151975,152657,153374,154143,155037,155847,156557,157338,158142,158926,159823,160646,161397,162092,162839,163506,164092,164649,165075,165298,165784,166354,167159,168119,169140,170175,170693,171225,171699,172350,173066,173837,174456,174986,175199,175283,175250,175238,175529
394904,700,"Natchitoches, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152136,152619,152683,152790,152628,152578,152608,152539,152487,152398,152379,152300,152257,151931,151721,151789,152361,152893,153397,153812,154331,154519,154553,154565,154872,155022,155232,155306,155369,155171,154798,154925,155077,155906,156669,157477,157568,157573,157902,158395,158196,158116,158128,157768,156651,155419,154554,153999,153796,154168,153644,153069,152928,153282,153608,153961,155274,156105,156684,156795,157132,157316,157951,158248,158370,158552,158322,158195,157470,157805,158284,158802,159164,159139,159184,158956,159193,159026,160174,160954,161938,161827,162085,162637,162917,163077,162753,163395,163649,164195,162827,161776,160892,161095,161638,162100,162824,163269,164396,165679,167006,167769,168042,168443,168832,169559,169666,169603,169438,169687,169664,169157,168729,168678,169659,170459,171166,171294
394383,702,"Berlin, NH",Msa,NH,58550,58782,58642,59059,59219,59686,59822,59656,59547,59195,59454,59543,60106,60333,60834,60557,60448,60154,59724,59539,59355,59681,59506,59424,58526,57996,57575,57649,58008,57992,59067,60399,61465,62222,62277,62618,63286,63773,64393,64701,65065,65485,65474,65408,65587,65823,66587,67180,67794,68299,68929,69644,70271,70814,71198,71618,71967,72382,72693,73068,73488,74075,74561,75171,75666,76271,76978,77588,78095,78361,78898,79475,80197,80833,81482,82125,82752,83326,83648,84058,84428,85107,85788,86639,87222,87601,87868,88108,88388,88830,89358,90177,91134,92382,93194,93670,94174,95073,96163,97357,98789,100318,101843,102905,103903,104594,105584,106693,107846,108949,110138,111334,112446,113249,114193,114932,115860,116484,117329,117916,118555,118839,118953,118939,118956,118994,119002,119196,119242,119323,119100,119039,118882,118872,118856,118875,118696,118489,118052,117945,117725,117850,117741,117700,117464,117185,116803,116346,115884,115373,115002,114414,113909,113134,112544,111873,111100,110232,109441,108702,107870,107002,106205,105485,104739,104199,103810,103589,103765,103964,103929,103827,103873,104199,104332,104382,104433,104346,104194,103871,103472,103233,103167,103073,102900,102548,102325,102093,101970,101868,101630,101442,101216,101052,100893,100873,100871,100963,100987,101136,101216,101288,101468,101627,101862,101952,102094,102225,102337,102381,102439,102553,102739,102974,103256,103530,103725,103910,104132,104321,104661,105055,105577,105907,106077,106238,106423,106846,107282,107707,107962,108196,108446,108709,108904,109092,109405,109758,110081,110145,110248,110433,110824,111196,111478,111698,111867,112187,112480,112807,113049,113334,113531,113783,114025,114360,114683,115136,115719,116234,116700,117081,117678,118323,118964,119335,119636,120007,120494,121039,121436,121768,121973,122228,122708,123200,123792,124216,124633,124984,125497,125982,126509,126955,127514,128049,128286,128455,128530,128823,129114,129361,129381
394799,703,"Lock Haven, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87579,88086,88806,90449,92303,93932,95246,96285,97220,98044,98840,99546,100119,100744,101370,101606,101534,101608,101834,102252,102586,102929,103104,103190,103253,103570,103687,103733,103508,103246,103248,103271,103409,103501,103645,103796,103920,104029,104118,104085,103877,103813,103678,103601,103461,103327,103134,103000,102994,102873,102583,102147,101839,101382,101023,100720,100459,100271,100079,99900,99810,99822,99996,100207,100427,100689,100846,100884,100785,100566,100343,100160,99900,99673,99459,99325,99218,99163,99160,99255,99627,99941,100183,100326,100534,100785,100848,100824,100758,100745,100856,100959,100913,101059,101306,101707,102000,102231,102511,102930,103430,103812,104032,104228,104466,104707,104909,104958,105050,105241,105564,105911,106244,106784,107305,107770,108140,108462,108770,109181,109535,109896,110167,110499,110760,110958,111226,111552,112023,112486,113083,113567,114193,114733,115354,115818,116378,116922,117490,118110,118658,119215,119719,120315,120890,121510,122246,122996,123740,124394,125107,125818,126542,127334,128090,128918,129709,130445,130989,131503,131996,132503,132999,133482,133948,134450,134956,135544,136104,136833,137495,138100,138604,139204,139796,140357,140909,141369,141828,142145,142475,142660,142932,143226
395099,704,"Sikeston, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86661,86769,86956,87139,87422,87673,87960,88157,88363,88672,88999,89275,89601,89879,90015,90201,90334,90607,90862,91201,91495,91658,91831,92086,92378,92727,93153,93693,94154,94416,94685,94971,95355,95685,95974,96282,96316,96499,96714,97152,97411,97749,97873,98191,98410,98809,99198,99502,100056,100487,101107,101509,102062,102452,102735,102796,102910,103085,103573,104010,104404,104365,104552,104690,104988,105072,105407,105789,106136,106347,106308,106307,106239,106493,106458,106496,106336
394354,705,"Austin, MN",Msa,MN,64090,64288,64406,64670,64787,64949,64940,65068,65173,65418,65617,65894,66147,66333,66540,66849,67282,67570,67953,68323,68704,68998,69298,69684,69965,70229,70385,70622,70951,71318,71900,72288,72807,73124,73473,73516,73848,74194,74696,74642,74835,75399,76160,76665,76977,77364,77988,78591,79184,79683,80288,81166,81832,82330,82546,83114,83679,84294,84806,85532,86216,86920,87451,88070,88745,89344,89943,90347,90825,91275,91878,92433,92926,93434,94035,94710,95166,95576,95914,96347,96696,97075,97415,97811,98312,98756,99132,99423,99826,100338,100844,101619,102562,103686,104322,104846,105155,105792,106467,107153,107965,108777,109788,110306,110642,110658,111167,111705,112446,113074,113768,114442,114953,115421,115786,116039,116262,116415,116542,116585,116547,116424,116217,116019,115922,115801,115663,115654,115709,115918,115916,115894,115725,115410,114995,114585,114131,113652,113032,112773,112525,112285,111937,111579,111326,111043,110839,110404,109897,109328,108903,108360,107791,107229,106786,106451,106024,105497,104769,104115,103317,102591,101735,100944,100082,99337,98734,98261,97939,97819,97842,97832,97887,97734,97660,97317,97216,96858,96378,95612,94858,94132,93422,92840,92504,92407,92366,92450,92380,92285,92128,92067,92060,92061,92101,92217,92207,92265,92307,92448,92624,93136,93758,94445,94905,95339,95793,96207,96672,97021,97394,97716,98108,98422,98758,99079,99423,99758,100098,100418,100714,100984,101307,101623,101941,102154,102317,102549,102945,103388,103749,104100,104423,104852,105166,105545,105847,106186,106556,106867,107203,107491,107827,108162,108576,108998,109523,109973,110522,111039,111578,112018,112535,113052,113693,114297,114957,115564,116120,116621,117069,117503,118064,118858,119431,119957,120297,120967,121468,121928,122239,122693,122987,123244,123652,124237,124802,125216,125489,126134,126876,127836,128601,129265,130032,130792,131298,131508,131770,132122,132587,132528,132384
394476,706,"Clewiston, FL",Msa,FL,55057,54941,55294,55831,56417,56486,56288,56242,56466,56689,56843,56895,57325,57868,58017,57719,57446,57734,58294,58617,58643,58641,58776,59042,58878,58790,58550,58518,58280,58335,58544,58795,58837,58888,58775,58623,58197,58031,58093,58543,59023,59355,59576,59691,59916,60138,60491,60926,61674,62386,63001,63287,63631,63980,64415,64874,65311,65714,66174,66714,67391,67906,68458,68990,69545,70110,70652,71241,71785,72385,72953,73518,74011,74656,75287,75994,76638,77337,77973,78418,78843,79261,79902,80501,81123,81657,82253,82812,83451,84046,84639,85375,86367,87510,88407,89254,90108,91490,92916,94416,95591,96892,98475,100210,101846,103343,105139,107090,109116,110801,112580,114530,117039,119812,122429,125330,128071,130917,133140,135264,137320,138930,140324,141515,142773,143541,143698,143769,143849,144096,144053,143885,143537,143268,142906,142424,141310,139868,139088,137966,136766,134672,132773,130827,128724,126613,124371,122033,119715,117809,115688,113389,111063,109213,107730,106239,104838,103652,102504,101292,100114,98804,97496,96315,95266,94324,93443,92728,92156,91513,90987,90529,90087,89598,89141,88714,88202,87528,86838,86082,85273,84454,83570,82834,82237,81841,81520,81194,80985,80793,80562,80310,80187,80170,80287,80427,80583,80738,80954,81224,81565,82029,82546,83097,83618,84139,84726,85283,85882,86484,87063,87722,88304,88946,89628,90411,91058,91644,92150,92726,93261,93796,94307,94872,95417,96003,96553,97136,97954,98756,99475,100121,100840,101584,102231,102702,103192,103561,103821,104047,104087,104246,104561,104940,105281,105486,105860,106215,106670,107084,107769,108312,108803,109245,109726,110396,110944,111586,112140,112784,113374,114049,114601,115342,116414,117616,118733,119435,120105,120762,121508,122374,123165,124005,124743,125446,126118,126844,127783,128664,129415,129996,130589,131193,131846,132415,133070,133685,134162,134521,134729,135141,135681
394981,707,"Pittsburg, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69227,68796,68647,68265,68378,68611,69006,69267,69406,69567,69669,69775,69916,70334,70762,71241,71235,71168,70893,70853,70992,71191,71438,71723,71949,72284,72540,72803,72836,72730,72665,72600,72576,72619,72800,73015,73120,73133,73063,73065,73035,73125,73228,73325,73487,73302,73098,72675,72535,72414,72342,72200,72032,71772,71573,71439,71192,71008,70786,70809,70801,70818,70859,70846,70831,70810,70726,70586,70383,70275,70174,70085,69942,69820,69631,69548,69502,69609,69645,69688,69761,69871,69958,69989,69989,69939,69922,69885,69868,69734,69670,69650,69722,69757,69792,69784,69788,69834,69911,69965,69996,70059,70194,70362,70517,70657,70799,70941,71111,71253,71434,71639,71904,72157,72358,72540,72743,72987,73223,73481,73680,73919,74076,74245,74304,74397,74470,74587,74693,74815,74948,75106,75250,75418,75632,75946,76322,76689,77094,77314,77481,77500,77702,77887,78192,78420,78678,78800,78908,78980,79011,79231,79379,79634,79689,79854,80051,80228,80300,80328,80455,80620,80818,80919,81112,81338,81596,81794,81951,82152,82389,82613,82742,82888,83022,83161,83264,83309,83379,83430,83460,83462,83463,83500
394526,708,"Defiance, OH",Msa,OH,67534,67678,67828,68132,68398,68672,69032,69434,69684,69800,69893,70146,70388,70681,70911,71206,71518,71888,72419,72886,73166,73288,73455,73790,74392,74891,75419,75601,75896,76086,75745,75415,75888,77026,78148,78508,78411,78323,78351,78811,79191,79566,80085,80587,80751,80738,80697,80906,81150,81591,81998,82416,82647,82920,83280,83744,84107,84336,84674,85182,85791,86142,86418,86531,86850,87198,87582,87883,88139,88362,88489,88612,88745,88928,89125,89338,89533,89680,89822,89925,90089,90211,90390,90526,90695,90879,91130,91376,91564,91729,91874,92113,92321,92630,92847,93096,93265,93547,93767,94070,94406,94815,95185,95446,95689,95978,96349,96709,97043,97266,97456,97581,97688,97794,97949,98054,98109,97982,97828,97608,97408,97244,97121,96982,96887,96765,96617,96493,96403,96389,96262,96138,96011,95881,95678,95496,95245,94938,94561,94394,94287,94243,94156,94127,94089,93960,93834,93620,93396,93234,93194,93008,92758,92367,92162,91925,91679,91398,91094,90811,90477,90056,89580,89108,88656,88343,88001,87736,87446,87279,87191,87168,87199,87138,87040,86879,86824,86674,86526,86271,86104,85934,85793,85611,85452,85481,85595,85774,85791,85811,85790,85778,85684,85576,85459,85479,85463,85466,85390,85348,85338,85435,85534,85672,85923,86158,86401,86457,86561,86643,86836,87056,87333,87529,87764,88064,88321,88562,88744,89049,89369,89664,89933,90217,90509,90805,91099,91389,91704,92100,92541,92924,93344,93777,94221,94571,94940,95366,95794,96185,96571,96971,97437,97963,98436,98947,99421,99959,100466,101005,101545,102098,102582,103089,103558,104111,104698,105265,105873,106448,107110,107750,108485,109186,110110,111015,111939,112651,113236,113810,114308,114816,115340,115838,116494,117193,117854,118521,119257,120043,120668,121183,121766,122445,123036,123620,124001,124340,124580,124790,124908,125032,125291
395072,709,"Scottsbluff, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89159,89139,89157,89196,89199,89354,89285,89386,89398,89709,89906,90082,90432,91010,91606,91904,92218,92293,92706,92811,93158,92985,93173,93500,93860,93861,93756,94146,94668,95280,95919,96715,97371,98200,98727,99092,99018,98974,99032,99020,99050,99181,99262,99366,99363,99451,99487,99531,99572,99634,99622,99413,99182,98880,98713,98560,98541,98471,98444,98459,98592,98846,99169,99493,99722,99891,99971,99992,99963,99954,99931,99839,99777,99751,99808,99933,100124,100424,100751,101089,101368,101544,101665,101931,102298,102625,102791,102908,103066,103205,103334,103503,103726,104100,104555,104938,105165,105364,105691,106012,106290,106462,106711,106968,107300,107524,107705,107783,107978,108262,108629,109002,109408,109988,110525,111053,111431,111815,112168,112653,113061,113440,113669,114014,114337,114622,114877,115123,115386,115722,116086,116491,116931,117388,117843,118309,118820,119351,119784,120290,120918,121612,122324,122925,123536,124072,124654,125104,125588,125987,126568,127007,127564,128033,128600,129102,129535,129958,130382,130946,131422,131966,132421,132908,133652,134401,135202,135657,136182,136688,137236,137700,138200,138617,138993,139358,139388,139393,139250,139377,139416,139418,139299
394801,710,"Logansport, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79764,79672,79622,79455,79311,79134,78994,78854,78704,78556,78420,78296,78224,78119,77938,77732,77501,77325,77100,76858,76583,76306,76066,75878,75648,75493,75365,75349,75284,75199,75084,74976,74940,74914,74831,74636,74419,74173,73967,73721,73585,73440,73364,73331,73293,73245,73152,73087,73005,72916,72845,72815,72775,72751,72750,72723,72668,72595,72571,72555,72566,72587,72610,72583,72568,72537,72485,72455,72437,72465,72470,72497,72473,72473,72461,72513,72546,72607,72692,72757,72874,72983,73142,73280,73428,73569,73659,73747,73799,73893,73990,74124,74237,74290,74364,74459,74632,74740,74904,75089,75360,75563,75718,75825,75937,76195,76427,76664,76807,76993,77187,77396,77572,77827,78067,78402,78769,79096,79458,79817,80306,80867,81503,82086,82619,83050,83503,83928,84347,84695,85021,85357,85612,85934,86240,86604,86941,87282,87684,88030,88350,88697,89029,89334,89637,89823,89960,90054,90174
394992,711,"Pontiac, IL",Msa,IL,57347,57408,57465,57625,57747,57880,57988,58150,58290,58410,58533,58662,58891,59119,59392,59577,59760,59925,60120,60346,60567,60767,60956,61138,61401,61583,61729,61631,61671,61725,61838,61768,61795,61936,62123,62297,62021,61919,61788,62264,62673,63100,63421,63770,64022,64218,64345,64546,64996,65383,65770,65889,66027,66170,66379,66679,67004,67297,67572,67789,68020,68281,68576,68869,69184,69480,69750,69885,70032,70194,70559,70957,71391,71712,72068,72430,72679,72942,73187,73516,73788,74040,74348,74627,74923,75115,75332,75505,75795,76092,76396,76935,77576,78327,78587,78890,79097,79678,80176,80755,81351,81988,82689,83054,83369,83594,84173,84734,85359,85907,86510,87105,87625,88110,88576,89033,89454,89841,90258,90638,90984,91203,91427,91624,91869,92078,92243,92397,92556,92722,92810,92869,92880,92765,92706,92619,92569,92367,92185,92142,92063,91974,91790,91549,91295,91178,90859,90211,89120,88239,87480,86933,86304,85719,85206,84536,83858,83070,82702,82790,83314,83865,84112,84024,84160,84400,84607,85353,86221,87200,87548,87663,87756,87649,87748,87878,87961,87817,87695,87269,86746,86236,85899,85713,85438,85386,85429,85512,85482,85371,85243,85112,85161,85265,85558,85723,85863,85855,85609,85509,85547,85915,86034,86131,86016,85982,85893,85896,85944,86027,86271,86473,86652,86707,87213,87778,88399,88711,89036,89393,89719,90035,90287,90492,90744,91033,91228,91392,91552,91790,91947,91964,92010,92309,92685,93091,93122,93154,93064,93052,93098,93236,93504,93681,93862,93666,93464,93198,93339,93435,93546,93533,93472,93375,93246,93388,93582,93912,94214,94519,94761,94907,95113,95331,95549,95732,95892,95974,96028,96068,96140,96226,96306,96450,96710,97015,97343,97585,97799,97965,98292,98689,99107,99370,99583,99779,99823,99817,99765,99766,99760,99728,99525
394663,712,"Hannibal, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86478,86144,86078,85680,85673,85787,86270,86544,86919,87206,87694,88199,88778,89332,89629,90187,90543,90712,90270,90024,89837,90014,89899,89845,89607,89897,90119,90322,89984,89787,89796,90014,89949,89578,89370,89108,88953,88482,88393,88365,88445,88389,88296,88176,88082,87973,87713,87355,87042,86813,86680,86437,86314,86043,85704,85386,85298,85311,85351,85589,85837,86042,85899,85795,85617,85528,85024,84411,83733,83616,83715,83922,84194,84454,84872,85126,85498,86132,87614,89027,90167,90471,90659,90692,90610,90736,90627,90741,90405,90202,89979,90096,90270,90318,90323,90434,90580,90441,90419,90369,90798,91025,90951,90758,90668,91007,91407,91806,92257,92737,93364,93929,94431,94780,95205,95631,96150,96611,97128,97568,98022,98523,99035,99591,100148,100824,101412,101928,102433,102965,103529,104093,104705,105344,105863,106325,106732,107217,107814,108435,109088,109696,110203,110690,111073,111560,112162,112884,113600,114159,114668,115099,115530,115967,116432,116958,117522,118007,118367,118613,118995,119376,119804,120189,120934,121654,122406,122819,123264,123683,124104,124488,124695,124880,124946,124992,124659,124252,123723
394888,713,"Mount Vernon, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73120,73071,73212,73558,74157,74693,75168,75489,75998,76378,76812,77165,77470,78004,78387,78702,78649,78579,78567,78641,78541,78588,78623,78675,78696,78704,78784,78774,78651,78746,78821,78936,78752,78526,78172,77871,77628,77224,76897,76470,76142,75561,74936,74522,74207,73934,73491,73049,72582,72195,71721,71303,70889,70227,69675,69015,68879,68685,68850,69113,69210,69444,69721,69750,69524,69868,70453,70984,70689,70414,69953,69538,69245,68910,68446,68216,68062,67869,67508,67443,67490,67599,67701,67855,68102,68274,68519,68789,69386,69905,70370,70358,70746,71113,71649,72021,72372,72790,73219,73564,73877,74395,75212,76084,76488,76736,76974,77322,77586,77934,78388,79049,79638,80070,80158,80465,81219,82183,82964,83547,84242,84963,85592,86161,86379,86254,85998,85879,85816,85813,85880,86169,86403,86428,86382,86150,86270,86587,87076,87399,87468,87573,87759,87868,87984,88119,88472,88892,89189,89435,89649,89788,90042,90175,90394,90562,90563,90526,90414,90399,90388,90387,90639,90965,91426,91813,92038,92190,92330,92607,92960,93339,93752,94014,94056,94099,94023,94037,94090,94205,94375,94421,94361
394690,714,"Houghton, MI",Msa,MI,53917,54127,54365,54782,54659,54475,54116,54462,55011,55444,55611,55730,56254,56767,57201,57549,58696,60020,61351,61799,62026,62459,63157,63782,64027,64211,64139,64346,64692,65058,65978,66845,67590,68416,69491,71234,72649,74062,75690,76887,77906,78845,79932,80860,82050,83031,84305,84682,85323,85514,85924,86285,86571,87244,87612,88132,88507,89085,89359,89603,90056,90944,91635,92210,93018,93583,94169,94455,95082,95349,96028,96961,97779,98296,98684,99227,99504,99635,99824,100143,100373,100621,100710,100508,100029,99660,99641,99797,100172,100252,100191,100056,99698,99539,99263,99428,99828,100301,100446,100449,100116,100279,100589,101222,101871,102546,103238,103714,104241,104557,105244,105576,105978,106174,106239,106108,105748,105481,105496,105503,105366,104897,104317,104345,104872,105113,105499,105629,106286,106280,105761,105190,104617,104689,104564,104312,103643,103551,102848,102734,102258,102796,103066,103464,103951,104197,104269,104278,104108,102879,101901,100869,100455,99541,99070,98700,98332,98137,97822,97344,97393,98737,101126,102462,103191,103080,103365,103368,102680,101607,101117,100794,100432,99487,97658,96200,94562,94245,93761,93337,93460,93668,93816,93812,93452,93054,92938,93530,94403,94621,94579,94617,94631,94684,94628,94870,95013,95254,95132,95061,94925,95001,95132,95270,95536,95828,95996,95924,96473,97164,97809,97888,98043,98394,98720,99035,99607,100207,100868,101360,101430,101373,101596,101915,102237,102202,102426,102627,102664,102713,102804,103118,103513,104016,104433,104964,105420,106087,106423,106845,106746,106822,106812,107032,107137,107096,107551,108161,108915,109283,109862,110379,111441,112291,113311,113985,114781,115425,115385,115134,114951,115351,115920,116566,117252,117894,118489,118979,119436,119966,120421,120851,121058,121309,121606,122126,122543,123025,123411,124044,124435,124863,125493,126283,127140,127699,128058,128180,128227,128261,128328,128281,128357
395176,715,"Union City, TN",Msa,TN,49148,49259,49354,49565,49729,49901,50058,50269,50481,50700,50879,51086,51079,51088,51129,51344,51619,51860,52173,52442,52734,53010,53330,53598,54315,55017,55708,55974,56258,56578,56810,56965,57066,57229,57444,57653,57599,57513,57347,57455,57522,57586,57643,57783,57985,58077,58070,58131,58193,58357,58586,58878,59078,59265,59455,59683,59859,60058,60400,60787,61268,61472,61617,61639,61798,61951,62077,62216,62404,62644,62716,62736,62688,62851,62953,63062,63180,63388,63689,63827,63941,63962,63990,63987,64008,64175,64422,64696,64869,64935,65051,65202,65415,65675,66095,66451,66756,66934,67144,67392,67618,67834,67934,68120,68257,68320,68400,68572,68884,69060,69154,69087,69127,69334,69456,69661,69758,70011,70002,70106,70104,70018,70002,70216,70504,70489,70510,70386,70508,70674,71023,71086,71080,71184,71352,71412,71433,71672,71991,72316,72373,72291,72152,72211,72222,72217,72051,71904,71674,71432,71113,70901,70769,70680,70550,70280,70058,69853,69715,69466,69137,68745,68364,67887,67417,67024,66753,66552,66366,66223,66089,66012,65941,65862,65803,65704,65610,65403,65148,64879,64615,64320,64007,63739,63587,63518,63465,63433,63388,63329,63238,63156,63075,63037,63036,63053,63075,63014,62972,62930,62925,62928,62961,63019,63124,63217,63306,63325,63286,63279,63273,63329,63415,63577,63744,63951,64153,64329,64444,64612,64777,64981,65169,65422,65660,65860,66000,66123,66192,66323,66488,66681,66913,67102,67312,67431,67553,67689,67916,68141,68462,68806,69126,69390,69632,69935,70207,70499,70783,71133,71452,71771,72144,72450,72844,73175,73540,73878,74248,74646,75056,75324,75618,75920,76066,76214,76328,76652,76958,77279,77598,77857,78068,78361,78610,78771,78919,79122,79369,79555,79743,79900,80036,80196,80389,80574,80780,81047,81382,81688,81958,82191,82431
